time_perf,ql_0,ql_1,ql_2,ql_3,ql_4,ql_5,qr_0,qr_1,qr_2,qr_3,qr_4,qr_5,hip_base_roll,hip_base_pitch,hip_base_yaw,hip_qw,hip_qx,hip_qy,hip_qz
8.385547600000000656e+00,-3.660295623082076566e-01,-2.174528975724587809e-01,8.250716143210579112e-02,6.572500517385879704e-01,-3.002317685616677778e-01,2.323478170615279892e-01,-4.816158900056301539e-01,-1.050770189876601979e-01,5.476440756972955626e-02,8.791724550400648042e-01,-4.004371736420950789e-01,1.184452274405079636e-01,-1.086999999999999966e+00,1.779999999999972715e-01,0.000000000000000000e+00,9.999538031420808215e-01,-9.485710782385648951e-03,1.553272523991607122e-03,1.473457461986077084e-05
8.424711399999999628e+00,-3.668009041753384492e-01,-2.163521638378598233e-01,8.228660409699428691e-02,6.587896057703881425e-01,-3.009300153053704463e-01,2.312429847517883108e-01,-4.628219724115537059e-01,-1.046763032655373404e-01,5.208767759860188917e-02,8.453004830362873534e-01,-3.852077907832662795e-01,1.168774410675735981e-01,-3.729999999999999982e-01,4.470000000000027285e-01,3.240000000000000102e-01,9.999830612161744181e-01,-3.266024713117680542e-03,3.891561420809740764e-03,2.840090317254800965e-03
8.442426899999999179e+00,-3.688601385951157385e-01,-2.133739827822884738e-01,8.167369246710576292e-02,6.629048507292214509e-01,-3.027962528437768697e-01,2.282486832183088232e-01,-4.635828018986023480e-01,-1.017957745826696403e-01,5.075816116701226122e-02,8.469437768224459262e-01,-3.859472451765268985e-01,1.137095589115701827e-01,-5.160000000000000142e-01,7.220000000000084128e-01,9.280000000000000471e-01,9.999369929336505702e-01,-4.553720443871380440e-03,6.263861318075712378e-03,8.126366612183822183e-03
8.450958399999999315e+00,-3.727279623394589292e-01,-2.076171798258077406e-01,8.042353303625304761e-02,6.706547878743673863e-01,-3.063100678591066384e-01,2.224400969836504705e-01,-4.640031877339637068e-01,-9.623217006680317986e-02,4.804756158395662169e-02,8.482028739727560662e-01,-3.865137767295370175e-01,1.075270522507812965e-01,-5.980000000000000870e-01,8.199999999999931788e-01,1.625999999999999890e+00,9.998595852897950165e-01,-5.319384303886605034e-03,7.080927246811525091e-03,1.422583298341016309e-02
8.460862699999999847e+00,-3.782344271618643394e-01,-1.990230834919577418e-01,7.840308243031701707e-02,6.817345015658897722e-01,-3.113319139832348981e-01,2.137190236979165103e-01,-4.647487516901577798e-01,-8.791229229678010348e-02,4.399206282253653733e-02,8.502468710509951677e-01,-3.874333987942124580e-01,9.827962052111033353e-02,-5.709999999999999520e-01,8.859999999999956799e-01,1.806999999999999940e+00,9.998327642634546875e-01,-5.104041448023808290e-03,7.652104393281957198e-03,1.580625080624610546e-02
8.472186199999999445e+00,-3.848489029106998416e-01,-1.879986467411129958e-01,7.555625270422750006e-02,6.951171846162882417e-01,-3.173948711861935834e-01,2.024470260855080195e-01,-4.653502751132597148e-01,-7.721941353087502513e-02,3.871631674996289796e-02,8.521392349204717220e-01,-3.882847152354935716e-01,8.636440347755180991e-02,-5.709999999999999520e-01,8.859999999999956799e-01,1.806999999999999940e+00,9.998327642634546875e-01,-5.104041448023808290e-03,7.652104393281957198e-03,1.580625080624610546e-02
8.480696699999999311e+00,-3.919553742561327492e-01,-1.751456717867809765e-01,7.190142635101492985e-02,7.095867320744950746e-01,-3.239468154660638533e-01,1.891899358233851414e-01,-4.655619605266363425e-01,-6.472338962724100142e-02,3.248259541113052151e-02,8.533312208526524500e-01,-3.888209116558893896e-01,7.240692173572932377e-02,-3.619999999999999885e-01,7.270000000000038654e-01,1.905999999999999917e+00,9.998362306782129227e-01,-3.264058247120013058e-03,6.290779249623989697e-03,1.665184204150650313e-02
8.490973800000000793e+00,-3.990223840140868505e-01,-1.610870744895875895e-01,6.752478501873837580e-02,7.240721463564758764e-01,-3.305022971353714922e-01,1.745540683270732085e-01,-4.651861713622273964e-01,-5.101759463992450172e-02,2.559029576704019426e-02,8.533728568393650349e-01,-3.888396403794853740e-01,5.707092007877793971e-02,-0.000000000000000000e+00,9.849999999999852207e-01,2.104000000000000092e+00,9.997945071018725649e-01,-1.578145203812806457e-04,8.594191868188817002e-03,1.835915383762227668e-02
8.500986799999999732e+00,-4.056709260670160466e-01,-1.463713345808195232e-01,6.255962856481889212e-02,7.377895164709284970e-01,-3.367067388659386040e-01,1.590920413401491484e-01,-4.641051082145690732e-01,-3.662765099081033426e-02,1.832862465072992997e-02,8.519845033212121166e-01,-3.882151092674495096e-01,4.095574504146200917e-02,-0.000000000000000000e+00,9.849999999999852207e-01,2.104000000000000092e+00,9.997945071018725649e-01,-1.578145203812806457e-04,8.594191868188817002e-03,1.835915383762227668e-02
8.511785200000000273e+00,-4.116747764770041229e-01,-1.314329225064430062e-01,5.715933161000230633e-02,7.502531488687775862e-01,-3.423411182333175873e-01,1.432583797844170781e-01,-4.622816579267123860e-01,-2.197296664247860853e-02,1.094767299298338159e-02,8.490614475249396165e-01,-3.869000720656328163e-01,2.454879870175616374e-02,-1.089999999999999858e-01,1.198999999999983856e+00,2.427999999999999936e+00,9.997201462989048215e-01,-1.172616424232804291e-03,1.044055285221463618e-02,2.119549270383564582e-02
8.521249600000000868e+00,-4.169293499688155880e-01,-1.165881758414621938e-01,5.147385854021724327e-02,7.612220219782850350e-01,-3.472973583695884159e-01,1.273983629292865516e-01,-4.597442246960929402e-01,-7.361823494326014128e-03,3.645012433300287569e-03,8.446425005652500317e-01,-3.849116929136924270e-01,8.214762369013590970e-03,-5.210000000000000187e-01,1.138999999999981583e+00,2.769000000000000128e+00,9.996472552026614000e-01,-4.785167924564708540e-03,9.826634507994015666e-03,2.420546607618313459e-02
8.531352399999999392e+00,-4.214134571829034059e-01,-1.020503685146729733e-01,4.563494623710151465e-02,7.706281392114302520e-01,-3.515456399933238885e-01,1.117568368991325722e-01,-4.565670324889709586e-01,6.995147537242729641e-03,-3.435837517196338453e-03,8.388674908552005149e-01,-3.823124755222266913e-01,-7.793386681292916417e-03,-5.210000000000000187e-01,1.138999999999981583e+00,2.769000000000000128e+00,9.996472552026614000e-01,-4.785167924564708540e-03,9.826634507994015666e-03,2.420546607618313459e-02
8.541241799999999884e+00,-4.251561112218819605e-01,-8.795255358358033959e-02,3.975011651041304717e-02,7.785115579592840618e-01,-3.551048665132885418e-01,9.649687361889636161e-02,-4.528524062909753400e-01,2.096380301143563329e-02,-1.019942288131447938e-02,8.319383118091412399e-01,-3.791928197065215222e-01,-2.331295828041280924e-02,-9.879999999999999893e-01,6.939999999999884039e-01,2.916999999999999815e+00,9.996192047756731203e-01,-8.773011747943607053e-03,5.834622264277289534e-03,2.550366427701746333e-02
8.552101900000000256e+00,-4.282123297358852443e-01,-7.437102537427264792e-02,3.390305160119511108e-02,7.849713690715036662e-01,-3.580204437549383556e-01,8.172114915041862881e-02,-4.487175143071349681e-01,3.446442435590224562e-02,-1.658892791749422280e-02,8.240894637800426636e-01,-3.756578482521466533e-01,-3.824761570907878050e-02,-1.460999999999999854e+00,3.700000000000045475e-01,2.811999999999999833e+00,9.996114539617093619e-01,-1.282459936162359121e-02,2.914793165780005333e-03,2.457589755374232562e-02
8.561158499999999449e+00,-4.306476329719446383e-01,-6.134552126442827102e-02,2.815732905252787965e-02,7.901332578871258505e-01,-3.603496159117423048e-01,6.749157950959155938e-02,-4.442856219103704651e-01,4.745252611027095391e-02,-2.257635218117526321e-02,8.155685326908486132e-01,-3.718186865304802247e-01,-5.254570655019712849e-02,-1.460999999999999854e+00,3.700000000000045475e-01,2.811999999999999833e+00,9.996114539617093619e-01,-1.282459936162359121e-02,2.914793165780005333e-03,2.457589755374232562e-02
8.571347899999999242e+00,-4.325292931691628873e-01,-4.889456054019425402e-02,2.256110576141656665e-02,7.941305061765309148e-01,-3.621529039797248828e-01,5.384492403204198946e-02,-4.396807990096741614e-01,5.990417255868751845e-02,-2.815407082555387852e-02,8.066244278646044208e-01,-3.677872099513228576e-01,-6.618317891165730049e-02,-2.053999999999999826e+00,1.009999999999990905e-01,2.443999999999999950e+00,9.996112397035847863e-01,-1.793828206078762130e-02,4.988057132337544520e-04,2.133866649606527138e-02
8.581230200000000252e+00,-4.339221250723933609e-01,-3.702576305832083747e-02,1.715127339662814165e-02,7.970943347973751258e-01,-3.634897732786406266e-01,4.080366245101691575e-02,-4.350247531765006892e-01,7.180605422418873118e-02,-3.332846152922508409e-02,7.975005004709272427e-01,-3.636729650446013373e-01,-7.915166366763842776e-02,-2.053999999999999826e+00,1.009999999999990905e-01,2.443999999999999950e+00,9.996112397035847863e-01,-1.793828206078762130e-02,4.988057132337544520e-04,2.133866649606527138e-02
8.591618600000000328e+00,-4.348869408279958937e-01,-2.574180942197767941e-02,1.195644614507340719e-02,7.991498901451761228e-01,-3.644168499277160578e-01,2.838249070731659052e-02,-4.304346298797209758e-01,8.314976249590522173e-02,-3.811553204174633613e-02,7.884299979021527349e-01,-3.595811220322957524e-01,-9.145122617572999657e-02,-2.690999999999999837e+00,0.000000000000000000e+00,2.153000000000000025e+00,9.995478280797206461e-01,-2.347710234955441636e-02,-4.411507299672141869e-04,1.878218390962891823e-02
8.600469000000000364e+00,-4.354803069755587841e-01,-1.504308519243391373e-02,6.998730053397572703e-03,8.004150891297125980e-01,-3.649874246079605200e-01,1.659135134937111608e-02,-4.260209701450022868e-01,9.392929893789592199e-02,-4.253808538267955797e-02,7.796320732615864557e-01,-3.556106603649866749e-01,-1.030867430858626588e-01,-3.455000000000000071e+00,1.670000000000015916e-01,1.917000000000000037e+00,9.994038474432015429e-01,-3.016611247397755005e-02,9.521955095690467618e-04,1.676450708028534228e-02
8.611853099999999372e+00,-4.357547418003829831e-01,-4.928145715100251678e-03,2.294554430775974652e-03,8.010005140195417539e-01,-3.652514261823753827e-01,5.436134435618174797e-03,-4.218854020727461629e-01,1.041407323518488415e-01,-4.662383926588464789e-02,7.713074154708774444e-01,-3.518523693501367511e-01,-1.140666877895220171e-01,-3.455000000000000071e+00,1.670000000000015916e-01,1.917000000000000037e+00,9.994038474432015429e-01,-3.016611247397755005e-02,9.521955095690467618e-04,1.676450708028534228e-02
8.621918199999999644e+00,-4.357589012868956502e-01,4.606943399084739710e-03,-2.145026880834732808e-03,8.010093883298248230e-01,-3.652554280622775096e-01,-5.081833847185030471e-03,-4.181179928047529248e-01,1.137829708125739359e-01,-5.040397586674294494e-02,7.636333165835953452e-01,-3.483865845358447011e-01,-1.244031754339233464e-01,-3.838999999999999968e+00,1.449999999999818101e-01,1.729999999999999982e+00,9.993235390971689780e-01,-3.351057651584666425e-02,7.588465784304003437e-04,1.513042034296558334e-02
8.631773499999999544e+00,-4.355376002088530152e-01,1.356951868186317967e-02,-6.314168900275474172e-03,8.005372933634848920e-01,-3.650425340707510458e-01,-1.496656671010413060e-02,-4.147944614404938668e-01,1.228587792354449704e-01,-5.391175176236973066e-02,7.567585599899331328e-01,-3.452808369121593834e-01,-1.341123235385093815e-01,-4.246000000000000441e+00,-1.080000000000040927e-01,1.554999999999999938e+00,9.992216265559370481e-01,-3.702865450418294652e-02,-1.444424742827809822e-03,1.352528763758826733e-02
8.640816799999999631e+00,-4.373825230278334808e-01,2.149103311304578767e-02,-1.004781292651468760e-02,8.037787397715998594e-01,-3.665041907480066641e-01,-2.372356434503480882e-02,-4.116953531190101767e-01,1.313784068580448050e-01,-5.713900997456966557e-02,7.502959911861468711e-01,-3.423604807809419448e-01,-1.432003573557681653e-01,-4.246000000000000441e+00,-1.080000000000040927e-01,1.554999999999999938e+00,9.992216265559370481e-01,-3.702865450418294652e-02,-1.444424742827809822e-03,1.352528763758826733e-02
8.651177499999999299e+00,-4.435223482785070059e-01,2.791456956430971026e-02,-1.325945339827172553e-02,8.148174952888265210e-01,-3.714802277068134373e-01,-3.090292267069732340e-02,-4.085808120352850681e-01,1.393585322146211336e-01,-6.006712709121475591e-02,7.438211130087015732e-01,-3.394337759842001034e-01,-1.516755327186378732e-01,-4.416000000000000369e+00,-1.680000000000063665e-01,1.483000000000000096e+00,9.991735245178086089e-01,-3.850510561908700863e-02,-1.963456372831934305e-03,1.287515370762769978e-02
8.661986999999999881e+00,-4.537439960359263003e-01,3.289191956388526350e-02,-1.603649987648414488e-02,8.332748842811463774e-01,-3.797946533084797238e-01,-3.659173336462744758e-02,-4.054793325137449611e-01,1.468196116452020750e-01,-6.271628320573530146e-02,7.373929822276394930e-01,-3.365274322650573247e-01,-1.595650969372942596e-01,-4.272999999999999687e+00,-3.220000000000027285e-01,1.582000000000000073e+00,9.992071197065950372e-01,-3.723785367618593495e-02,-3.322412528796646509e-03,1.369071788583732865e-02
8.671039800000000852e+00,-4.676511441548930059e-01,3.650504945683930025e-02,-1.842939761886741579e-02,8.584279450178557980e-01,-3.911132307786129303e-01,-4.089144707911696042e-02,-4.024137428726194954e-01,1.537872197022747134e-01,-6.510832690503010056e-02,7.310582532395262234e-01,-3.336625773369963355e-01,-1.669015339898937134e-01,-4.272999999999999687e+00,-3.220000000000027285e-01,1.582000000000000073e+00,9.992071197065950372e-01,-3.723785367618593495e-02,-3.322412528796646509e-03,1.369071788583732865e-02
8.681516800000000700e+00,-4.847175771404955702e-01,3.886241686003089058e-02,-2.045779264254310448e-02,8.893099294379247510e-01,-4.049899358298745256e-01,-4.391580582321551879e-02,-3.994017811334229506e-01,1.602899675718041372e-01,-6.726553287665071323e-02,7.248525647045553910e-01,-3.308553756870593610e-01,-1.737201686840205428e-01,-4.152000000000000135e+00,-4.809999999999945430e-01,1.631000000000000005e+00,9.992357934203189851e-01,-3.616141695421239838e-02,-4.709900437313453182e-03,1.407117299303107215e-02
8.691068299999999525e+00,-5.043450807244407308e-01,4.009436887635464686e-02,-2.212086210035923983e-02,9.248187315847982148e-01,-4.209171893591836522e-01,-4.578895837191393481e-02,-3.964571036844572460e-01,1.663572255761645025e-01,-6.920951400707320289e-02,7.188027905533989070e-01,-3.281180397300791363e-01,-1.800566595110180412e-01,-4.152000000000000135e+00,-4.809999999999945430e-01,1.631000000000000005e+00,9.992357934203189851e-01,-3.616141695421239838e-02,-4.709900437313453182e-03,1.407117299303107215e-02
8.701340999999999326e+00,-5.259135394924553397e-01,4.034819921069576765e-02,-2.340910844039933991e-02,9.638106149767846631e-01,-4.383694188100619726e-01,-4.664403632425725976e-02,-3.935904619567437424e-01,1.720171310249769547e-01,-7.096043628097858935e-02,7.129295921632916588e-01,-3.254599791526309183e-01,-1.859448750588443555e-01,-4.086999999999999744e+00,-3.770000000000095497e-01,1.554999999999999938e+00,9.992682150162781607e-01,-3.561015177439470075e-02,-3.771407290041147407e-03,1.344351277898210573e-02
8.711906199999999600e+00,-5.488172594869429322e-01,3.978320885878683377e-02,-2.431538955868073337e-02,1.005168426519500002e+00,-4.568349267713429640e-01,-4.662220407706338388e-02,-3.908108370249532837e-01,1.772951134548030883e-01,-7.253656254057916364e-02,7.072498371509627901e-01,-3.228888918608356917e-01,-1.914153736756639967e-01,-4.317000000000000171e+00,-5.140000000000100044e-01,1.493999999999999995e+00,9.991976815993982575e-01,-3.760200465069005182e-02,-4.972947512037047442e-03,1.285893174721565446e-02
8.721771300000000338e+00,-5.724871659941296320e-01,3.856595622972402992e-02,-2.484383577261972675e-02,1.047843810563268363e+00,-4.758357917325337638e-01,-4.587202972274025126e-02,-3.881263925511095336e-01,1.822129988106715448e-01,-7.395408312835916043e-02,7.017786054730592582e-01,-3.204116697983163675e-01,-1.964945247225673985e-01,-4.086999999999999744e+00,-8.550000000000181899e-01,1.641999999999999904e+00,9.992374448991002689e-01,-3.554674793169679270e-02,-7.966623532985056197e-03,1.405312536347409769e-02
8.730708399999999259e+00,-5.964016505006083380e-01,3.686578679950147652e-02,-2.501608612149763822e-02,1.090878578333036586e+00,-4.949381229568849960e-01,-4.454893103331651616e-02,-3.855451729210098155e-01,1.867886498264916817e-01,-7.522716219277847394e-02,6.965306449249322185e-01,-3.180350567132115280e-01,-2.012042040483981720e-01,-4.086999999999999744e+00,-8.550000000000181899e-01,1.641999999999999904e+00,9.992374448991002689e-01,-3.554674793169679270e-02,-7.966623532985056197e-03,1.405312536347409769e-02
8.741365099999999444e+00,-6.200897052533161924e-01,3.485068514391409522e-02,-2.487476913077379947e-02,1.133411860698991802e+00,-5.137556730427776941e-01,-4.281441178973147826e-02,-3.830755260868849987e-01,1.910360461140832022e-01,-7.636812379171953324e-02,6.915212471149017048e-01,-3.157660442595777717e-01,-2.055619461181636687e-01,-3.125000000000000000e+00,-9.699999999999988631e-01,1.818000000000000060e+00,9.994702281547517275e-01,-2.712874321125532950e-02,-8.893098175087836912e-03,1.562712798036730577e-02
8.750758400000000492e+00,-6.431295689908754776e-01,3.268347797134851795e-02,-2.448438565322152982e-02,1.174678820212902153e+00,-5.319494242691895636e-01,-4.083480611887559120e-02,-3.807262669872903404e-01,1.949656889079169897e-01,-7.738771086085560746e-02,6.867665879288615827e-01,-3.136120259068824190e-01,-2.095814221198471217e-01,-3.125000000000000000e+00,-9.699999999999988631e-01,1.818000000000000060e+00,9.994702281547517275e-01,-2.712874321125532950e-02,-8.893098175087836912e-03,1.562712798036730577e-02
8.760816600000000065e+00,-6.651452539219186999e-01,3.051842096487944467e-02,-2.392983027461825785e-02,1.214005085586375543e+00,-5.492250277481929288e-01,-3.877928567758839873e-02,-3.785066190914508355e-01,1.985852188477590374e-01,-7.829536501235301316e-02,6.822836180304641118e-01,-3.115807470492786280e-01,-2.132731223902359086e-01,-2.037999999999999812e+00,-7.839999999999918145e-01,1.883999999999999897e+00,9.996853267963321521e-01,-1.766868733774187156e-02,-7.131997026834140108e-03,1.631562117361527384e-02
8.771985799999999500e+00,-6.858024927357079248e-01,2.849821220584436432e-02,-2.331281066461343698e-02,1.250799548657230531e+00,-5.653292801618476915e-01,-3.681695392116991067e-02,-3.764259820101598653e-01,2.019001503996129543e-01,-7.909949124579163104e-02,6.780896069400226267e-01,-3.096800979829281708e-01,-2.166451415368658984e-01,-1.334000000000000075e+00,-3.170000000000072760e-01,1.967000000000000082e+00,9.997816571461524138e-01,-1.159184406626494711e-02,-2.965560639611418414e-03,1.713104303098992101e-02
8.780890299999999371e+00,-7.048050005268516882e-01,2.675148067831112364e-02,-2.274645255853413595e-02,1.284547029036898991e+00,-5.800463104163586792e-01,-3.511295185154249265e-02,-3.744935758492021205e-01,2.049146463226414472e-01,-7.980768634034784981e-02,6.742014466710060105e-01,-3.079177976421925145e-01,-2.197039881684251239e-01,-1.334000000000000075e+00,-3.170000000000072760e-01,1.967000000000000082e+00,9.997816571461524138e-01,-1.159184406626494711e-02,-2.965560639611418414e-03,1.713104303098992101e-02
8.790663699999999636e+00,-7.218915020200090682e-01,2.539079303653690722e-02,-2.234843873973080264e-02,1.314801577476875316e+00,-5.931938248001564773e-01,-3.382362703529526865e-02,-3.727180110830012327e-01,2.076322754342607713e-01,-8.042692170876897251e-02,6.706348142841669357e-01,-3.063010130893348837e-01,-2.224553636082672314e-01,-9.549999999999999600e-01,-6.520000000000152340e-01,2.032000000000000028e+00,9.997927180413853643e-01,-8.231520775464197179e-03,-5.836420825350087903e-03,1.768330311597225007e-02
8.802344599999999630e+00,-7.368336871735552407e-01,2.451120242382631709e-02,-2.223312506402375099e-02,1.341180764746452425e+00,-6.046195827539735390e-01,-3.309096391944441051e-02,-3.711068283519586286e-01,2.100567143275107185e-01,-8.096368044416246690e-02,6.674032816158801396e-01,-3.048359548018941823e-01,-2.249048730014915898e-01,-9.549999999999999600e-01,-6.520000000000152340e-01,2.032000000000000028e+00,9.997927180413853643e-01,-8.231520775464197179e-03,-5.836420825350087903e-03,1.768330311597225007e-02
8.811329300000000586e+00,-7.494350803317375576e-01,2.418931941207813630e-02,-2.250317894749920278e-02,1.363361085068191869e+00,-6.141981977847086327e-01,-3.303660790300617933e-02,-3.696660555093622125e-01,2.121923552049236328e-01,-8.142405163160870707e-02,6.645174645420999227e-01,-3.035274897233022351e-01,-2.270586344700122050e-01,-3.239999999999999547e-01,-1.234000000000008868e+00,1.818000000000000060e+00,9.998126650251875080e-01,-2.656075436320781084e-03,-1.081192794501746601e-02,1.583295085007122016e-02
8.821473199999999792e+00,-7.595307025717231708e-01,2.448280766952537491e-02,-2.324135299676499677e-02,1.381074507136437646e+00,-6.218283383705891509e-01,-3.375589469738547732e-02,-3.683998525821561287e-01,2.140447509520639890e-01,-8.181378022222451918e-02,6.619843495488293428e-01,-3.023788346760505341e-01,-2.289237210332604466e-01,4.120000000000000329e-01,-1.646000000000015007e+00,1.427999999999999936e+00,9.998120955822987765e-01,3.773708427293837649e-03,-1.431755923743246658e-02,1.251160059786889794e-02
8.831182399999999433e+00,-7.669873456143238011e-01,2.543020499184134309e-02,-2.450310231034169561e-02,1.394106160037945408e+00,-6.274304062600544185e-01,-3.531243282854394649e-02,-3.673102848517700303e-01,2.156208746485228644e-01,-8.213828141408741068e-02,6.598068735714779365e-01,-3.013913647374066862e-01,-2.305084165034025911e-01,4.120000000000000329e-01,-1.646000000000015007e+00,1.427999999999999936e+00,9.998120955822987765e-01,3.773708427293837649e-03,-1.431755923743246658e-02,1.251160059786889794e-02
8.841084099999999779e+00,-7.717042462916463563e-01,2.705101104286322666e-02,-2.631082284960628570e-02,1.402293111225952238e+00,-6.309447743446003898e-01,-3.773390685004868184e-02,-3.663972044015805229e-01,2.169292499029984445e-01,-8.240264202111724501e-02,6.579837139535715806e-01,-3.005645171405966209e-01,-2.318223451887717890e-01,1.236000000000000210e+00,-1.509000000000014552e+00,1.137000000000000011e+00,9.998045050006365564e-01,1.091510658879238892e-02,-1.305970543134731682e-02,1.006262006804083120e-02
8.851367899999999622e+00,-7.736139479444724687e-01,2.934596907806308330e-02,-2.865039933033086683e-02,1.405524164031954903e+00,-6.323306618800446088e-01,-4.100970157176532516e-02,-3.656582147354153767e-01,2.179800037056174311e-01,-8.261162520192533165e-02,6.565092354532815477e-01,-2.998957667088251178e-01,-2.328765288879696693e-01,1.989000000000000323e+00,-9.869999999999947704e-01,7.800000000000000266e-01,9.997880987993595925e-01,1.741400017747363194e-02,-8.493460271014932270e-03,6.954942818279704828e-03
8.861489000000000615e+00,-7.726831531520425012e-01,3.229746716022363628e-02,-3.147054348281885794e-02,1.403740558686521922e+00,-6.315657010795030502e-01,-4.509076486704342857e-02,-3.650887023364403627e-01,2.187848706898767315e-01,-8.276968646002536012e-02,6.553735610792159605e-01,-2.993806577862918594e-01,-2.336834006182928469e-01,1.989000000000000323e+00,-9.869999999999947704e-01,7.800000000000000266e-01,9.997880987993595925e-01,1.741400017747363194e-02,-8.493460271014932270e-03,6.954942818279704828e-03
8.871023599999999121e+00,-7.689134102331947052e-01,3.587001505373477173e-02,-3.468511548858432825e-02,1.396937410258279222e+00,-6.286462069015268384e-01,-4.989187465281039874e-02,-3.646819261685504965e-01,2.193571615316087797e-01,-8.288100314047275319e-02,6.545627487799361433e-01,-2.990128845099642163e-01,-2.342567876379181013e-01,2.494000000000000217e+00,-7.510000000000047748e-01,5.600000000000000533e-01,9.997290626448618323e-01,2.179382989950580732e-02,-6.445684955538199049e-03,5.028262820395609442e-03
8.880838100000000068e+00,-7.623415338557596455e-01,4.001080493220410261e-02,-3.817829190774002512e-02,1.385165676498582243e+00,-6.235881094059729790e-01,-5.529618909690851847e-02,-3.644291604642780902e-01,2.197116980759024063e-01,-8.294951600636624178e-02,6.540590654391049696e-01,-2.987844155170069627e-01,-2.346118657592425882e-01,2.746999999999999886e+00,-6.410000000000195541e-01,5.550000000000000488e-01,9.996846678454958113e-01,2.399622948879841580e-02,-5.475987915273604172e-03,4.975881963365844270e-03
8.891256200000000831e+00,-7.530397345717904090e-01,4.465042018710341232e-02,-4.181212418816615539e-02,1.368534436287590417e+00,-6.164284572608442758e-01,-6.116168452821525714e-02,-3.643198878187461354e-01,2.198647125236647959e-01,-8.297897925996733370e-02,6.538413535646725450e-01,-2.986856609493746539e-01,-2.347650814126845953e-01,2.746999999999999886e+00,-6.410000000000195541e-01,5.550000000000000488e-01,9.996846678454958113e-01,2.399622948879841580e-02,-5.475987915273604172e-03,4.975881963365844270e-03
8.901096199999999570e+00,-7.411155153165653875e-01,4.970379886011655479e-02,-4.543577607195015133e-02,1.347213287671245041e+00,-6.072273644284607030e-01,-6.732887074117109572e-02,-3.643420392098434268e-01,2.198337063290203286e-01,-8.297301413176327856e-02,6.538854857179776658e-01,-2.987056794474449717e-01,-2.347340360320349373e-01,2.762999999999999901e+00,-3.550000000000181899e-01,9.010000000000000231e-01,9.996730401413030931e-01,2.413287740571242942e-02,-2.907396024013039412e-03,7.934991564262691005e-03
8.911777600000000632e+00,-7.267114729226312742e-01,5.507157287596542439e-02,-4.889557739771355216e-02,1.321434745784833886e+00,-5.960702595950380100e-01,-7.362905523793668305e-02,-3.644822758754091563e-01,2.196372651559344025e-01,-8.293516062158312607e-02,6.541648986691495082e-01,-2.988324214270781098e-01,-2.345373278701936848e-01,2.692000000000000171e+00,-1.899999999999977263e-01,1.362000000000000099e+00,9.996516210249523082e-01,2.350798082000815636e-02,-1.378299833915934067e-03,1.192106159362242047e-02
8.921541799999999967e+00,-7.100052059370538515e-01,6.064188625909805452e-02,-5.204500513280230223e-02,1.291496626198443742e+00,-5.830703137612918141e-01,-7.989242252545605827e-02,-3.647263057680051879e-01,2.192948283408417964e-01,-8.286892199201356668e-02,6.546511950023319315e-01,-2.990530029963021086e-01,-2.341943483498715450e-01,2.692000000000000171e+00,-1.899999999999977263e-01,1.362000000000000099e+00,9.996516210249523082e-01,2.350798082000815636e-02,-1.378299833915934067e-03,1.192106159362242047e-02
8.931060399999999788e+00,-6.912095647296340184e-01,6.629274947597529888e-02,-5.475379247962397500e-02,1.257764519328953057e+00,-5.683709624973847241e-01,-8.595529357278682003e-02,-3.650592251927655685e-01,2.188264141011939667e-01,-8.277779711484911651e-02,6.553147956390246165e-01,-2.993540029389096802e-01,-2.337250328220064621e-01,2.625999999999999890e+00,-1.790000000000020464e-01,1.707999999999999963e+00,9.996246329779853168e-01,2.293486998972916677e-02,-1.219960270141398802e-03,1.493641788119369485e-02
8.941001800000000443e+00,-6.705734785407976295e-01,7.189492487300275236e-02,-5.691554292556699757e-02,1.220674570570849937e+00,-5.521484951157731302e-01,-9.166610496544702613e-02,-3.654658746096895450e-01,2.182523047708728736e-01,-8.266529671453004546e-02,6.561256232878172057e-01,-2.997217736299901958e-01,-2.331495687176324827e-01,2.625999999999999890e+00,-1.790000000000020464e-01,1.707999999999999963e+00,9.996246329779853168e-01,2.293486998972916677e-02,-1.219960270141398802e-03,1.493641788119369485e-02
8.951039099999999138e+00,-6.483835531361118454e-01,7.731527454001208000e-02,-5.845344404531793714e-02,1.180736848096056946e+00,-5.346147362798578939e-01,-9.688985693453025516e-02,-3.659311966135478933e-01,2.175926994035184414e-01,-8.253494089420665425e-02,6.570537945141730063e-01,-3.001427557111528976e-01,-2.324880673170197087e-01,2.818000000000000060e+00,0.000000000000000000e+00,1.747000000000000108e+00,9.995814651499994596e-01,2.458635309014212122e-02,3.748590842067395733e-04,1.524025101414476675e-02
8.961034500000000236e+00,-6.249665484187241216e-01,8.242044949122062647e-02,-5.932389026217244066e-02,1.138539569711227273e+00,-5.160198734701921808e-01,-1.015109841115355988e-01,-3.664405837621528272e-01,2.168673440903772232e-01,-8.239023700514258586e-02,6.580702969359073506e-01,-3.006037858311239042e-01,-2.317602086448256882e-01,2.890000000000000124e+00,2.659999999999911324e-01,1.356999999999999984e+00,9.996098984350086925e-01,2.518801874761174980e-02,2.619002301058059607e-03,1.177945199357417240e-02
