time_s,neck_pitch_joint,head_roll_joint,head_yaw_joint,head_pitch_joint,neck_pitch_joint_fit,head_roll_joint_fit,head_yaw_joint_fit,head_pitch_joint_fit,neck_pitch_joint_residual,head_roll_joint_residual,head_yaw_joint_residual,head_pitch_joint_residual
1.0666666666666667,0.432637512683868,0.208505108952522,-0.285333395004272,-0.204923793673515,0.3711453379090067,0.17070494055795105,-0.2804649620195991,-0.20973689709332424,0.0614921747748613,0.037800168394570954,-0.004868432984672932,0.004813103419809256
1.1,0.449989050626754,0.208662122488021,-0.345849841833114,-0.218203172087669,0.37329933136720733,0.19821097062740034,-0.33116699155009705,-0.20633773516465387,0.07668971925954665,0.01045115186062065,-0.014682850283016968,-0.011865436923015144
1.1333333333333333,0.449451178312301,0.218442171812057,-0.423478186130523,-0.231226325035095,0.37704770574536256,0.22610094403994271,-0.40109133336878344,-0.19785284240810555,0.07240347256693846,-0.007658772227885718,-0.022386852761739573,-0.03337348262698944
1.1666666666666667,0.416733175516128,0.207698419690132,-0.500682711601257,-0.226100295782089,0.3814364745856532,0.24965533526679246,-0.4831084883351934,-0.1852215635863464,0.03529670093047477,-0.04195691557666045,-0.017574223266063616,-0.04087873219574262
1.2,0.362924814224243,0.208431422710418,-0.580353736877441,-0.169471830129623,0.38521233343592604,0.2646638369165072,-0.5683708710104122,-0.1697218323348484,-0.022287519211683038,-0.05623241420608918,-0.011982865867028791,0.0002500022052253914
1.2333333333333334,0.322906136512756,0.259627670049667,-0.681058585643768,-0.135605439543724,0.3870067013866338,0.2680672010632652,-0.6474084353159633,-0.1528223763653981,-0.06410056487387777,-0.008439531013598178,-0.03365015032780472,0.017216936821674106
1.2666666666666666,0.326027363538742,0.280873775482177,-0.698935210704803,-0.134209245443344,0.3855549183540736,0.25844828791868446,-0.7113439076522398,-0.13602263134392487,-0.05952755481533156,0.022425487563492552,0.012408696947436737,0.0018133859005808606
1.3,0.350386679172515,0.283978044986724,-0.733651340007781,-0.11701600253582,0.37991517347690923,0.23629646160320497,-0.7530643103734785,-0.12069678560905378,-0.02952849430439425,0.04768158338351905,0.019412970365697557,0.003680783073233787
1.3333333333333333,0.379394501447677,0.225685834884643,-0.784862995147705,-0.0752865225076675,0.36965040420941636,0.20400105212296882,-0.7681859528079958,-0.1079572917449733,0.00974409723826064,0.02168478276167418,-0.016677042339709125,0.0326707692373058
1.3666666666666667,0.390123307704925,0.149340778589248,-0.766010999679565,-0.0639191716909408,0.35494113628571744,0.16556830046716858,-0.7556739069297763,-0.09855080529060004,0.03518217141920754,-0.016227521877920592,-0.010337092749788668,0.034631633599659234
1.4,0.379046946763992,0.0774208009243011,-0.67099517583847,-0.0962040200829505,0.3366073758124689,0.12609643547736418,-0.7180214571553878,-0.09279608718600879,0.042439570951523065,-0.04867563455306308,0.04702628131691777,-0.003407932896941704
