-6.274744123220443726e-02,-1.075513381510972977e-02,3.055072128772735596e-01,-1.578419283032417297e-02,-8.683784306049346924e-02,1.244970187544822693e-01,9.882866740226745605e-01,-9.657555259764194489e-03,-6.094653606414794922e-01,1.340090513229370117e+00,7.492654323577880859e-01,-1.289176642894744873e-01,-5.770742297172546387e-01,1.524143457412719727e+00,6.490467786788940430e-01,1.052042841911315918e-01,1.340511590242385864e-01,-1.256881952285766602e-01,2.994353882968425751e-02,3.797940313816070557e-01,-4.104826748371124268e-01,4.265357926487922668e-02,-7.263314723968505859e-01,-1.800000071525573730e-01,9.739835262298583984e-01,-2.999999932944774628e-02,-9.684120416641235352e-01,2.936894893646240234e-01,1.257782936096191406e+00,-2.999999932944774628e-02
-6.263538450002670288e-02,-9.890813380479812622e-03,3.054157197475433350e-01,-1.668467186391353607e-02,-9.640239179134368896e-02,1.233361288905143738e-01,9.875304698944091797e-01,-1.312358491122722626e-02,-5.977395772933959961e-01,1.344403743743896484e+00,7.435312867164611816e-01,-1.363750398159027100e-01,-5.644510984420776367e-01,1.528255343437194824e+00,6.430405378341674805e-01,1.032771319150924683e-01,1.530185788869857788e-01,-1.447461247444152832e-01,2.990976162254810333e-02,3.674031198024749756e-01,-3.999899327754974365e-01,4.228318482637405396e-02,-7.299888134002685547e-01,-1.800000071525573730e-01,9.846066236495971680e-01,-2.999999932944774628e-02,-9.681783914566040039e-01,2.544169425964355469e-01,1.252912640571594238e+00,-2.999999932944774628e-02
-6.203027442097663879e-02,-9.864508174359798431e-03,3.053294420242309570e-01,-1.684441789984703064e-02,-8.740247040987014771e-02,1.243778988718986511e-01,9.882344007492065430e-01,-1.034776493906974792e-02,-6.076663732528686523e-01,1.339836716651916504e+00,7.488976120948791504e-01,-1.313595622777938843e-01,-5.759982466697692871e-01,1.522696852684020996e+00,6.441987156867980957e-01,1.009732857346534729e-01,1.269316673278808594e-01,-1.421536058187484741e-01,3.117409721016883850e-02,3.533450365066528320e-01,-3.954888880252838135e-01,4.207464307546615601e-02,-7.292068004608154297e-01,-1.800000071525573730e-01,9.679871201515197754e-01,-2.999999932944774628e-02,-9.673050642013549805e-01,2.442749887704849243e-01,1.232867717742919922e+00,-2.999999932944774628e-02
-6.199230626225471497e-02,-9.476248174905776978e-03,3.057156503200531006e-01,-1.727520115673542023e-02,-8.597543090581893921e-02,1.240392103791236877e-01,9.883946776390075684e-01,-1.236398238688707352e-02,-6.083924770355224609e-01,1.338580846786499023e+00,7.501605153083801270e-01,-1.330713331699371338e-01,-5.752854347229003906e-01,1.521076202392578125e+00,6.478686332702636719e-01,1.009077727794647217e-01,1.260059475898742676e-01,-1.434854269027709961e-01,3.276753425598144531e-02,3.493331074714660645e-01,-3.927129507064819336e-01,3.415463864803314209e-02,-7.243992686271667480e-01,-1.800000071525573730e-01,9.663320183753967285e-01,-2.999999932944774628e-02,-9.671921730041503906e-01,2.514095306396484375e-01,1.232041001319885254e+00,-2.999999932944774628e-02
-6.180753931403160095e-02,-9.715715423226356506e-03,3.054383099079132080e-01,-1.708338037133216858e-02,-8.397891372442245483e-02,1.244147568941116333e-01,9.885224699974060059e-01,-1.207991410046815872e-02,-6.120332479476928711e-01,1.338160753250122070e+00,7.514374852180480957e-01,-1.318135708570480347e-01,-5.803263783454895020e-01,1.521174430847167969e+00,6.468997597694396973e-01,1.003663614392280579e-01,1.206460446119308472e-01,-1.419003605842590332e-01,3.692977502942085266e-02,3.507852852344512939e-01,-3.984748721122741699e-01,3.219081833958625793e-02,-7.289869189262390137e-01,-1.800000071525573730e-01,9.677402973175048828e-01,-2.999999932944774628e-02,-9.673243761062622070e-01,2.456021010875701904e-01,1.232134342193603516e+00,-2.999999932944774628e-02
-6.189126521348953247e-02,-9.791058488190174103e-03,3.056659102439880371e-01,-1.710458286106586456e-02,-8.427442610263824463e-02,1.242904514074325562e-01,9.885125756263732910e-01,-1.161293778568506241e-02,-6.115016937255859375e-01,1.338590621948242188e+00,7.512194514274597168e-01,-1.317256391048431396e-01,-5.790998339653015137e-01,1.521526217460632324e+00,6.491955518722534180e-01,9.840431809425354004e-02,1.229396685957908630e-01,-1.364520639181137085e-01,4.076308012008666992e-02,3.484108448028564453e-01,-4.055634438991546631e-01,3.122125379741191864e-02,-7.277917861938476562e-01,-1.800000071525573730e-01,9.701972007751464844e-01,-2.999999932944774628e-02,-9.672424793243408203e-01,2.500719130039215088e-01,1.230051159858703613e+00,-2.999999932944774628e-02
-6.191676110029220581e-02,-1.026570238173007965e-02,3.055186867713928223e-01,-1.645302586257457733e-02,-8.409951627254486084e-02,1.241397485136985779e-01,9.885574579238891602e-01,-1.013396494090557098e-02,-6.133905649185180664e-01,1.339761853218078613e+00,7.510073781013488770e-01,-1.308327764272689819e-01,-5.822356343269348145e-01,1.522266745567321777e+00,6.477574706077575684e-01,9.798230975866317749e-02,1.226931586861610413e-01,-1.322537511587142944e-01,4.217093810439109802e-02,3.504364788532257080e-01,-4.115535914897918701e-01,3.252436965703964233e-02,-7.293500900268554688e-01,-1.800000071525573730e-01,9.710125327110290527e-01,-2.999999932944774628e-02,-9.672480821609497070e-01,2.445078194141387939e-01,1.232025146484375000e+00,-2.999999932944774628e-02
-6.193216145038604736e-02,-1.025257352739572525e-02,3.057291805744171143e-01,-1.477455999702215195e-02,-8.581434190273284912e-02,1.246017962694168091e-01,9.883784651756286621e-01,-1.394271757453680038e-02,-6.104779839515686035e-01,1.340389847755432129e+00,7.494333386421203613e-01,-1.274707466363906860e-01,-5.781120657920837402e-01,1.525173306465148926e+00,6.513537764549255371e-01,9.358957409858703613e-02,1.280498355627059937e-01,-1.315832287073135376e-01,4.389833286404609680e-02,3.548333644866943359e-01,-4.161009788513183594e-01,2.703016251325607300e-02,-7.239365577697753906e-01,-1.800000071525573730e-01,9.679912924766540527e-01,-2.999999932944774628e-02,-9.669531583786010742e-01,2.441977262496948242e-01,1.227172851562500000e+00,-2.999999932944774628e-02
-6.177716702222824097e-02,-1.046876888722181320e-02,3.056958317756652832e-01,-1.414812635630369186e-02,-8.549104630947113037e-02,1.241814270615577698e-01,9.884685277938842773e-01,-1.558659505099058151e-02,-6.111749410629272461e-01,1.340803861618041992e+00,7.497727870941162109e-01,-1.276706755161285400e-01,-5.792118906974792480e-01,1.524899959564208984e+00,6.502730846405029297e-01,9.332735836505889893e-02,1.269424408674240112e-01,-1.307273209095001221e-01,4.496567323803901672e-02,3.577393889427185059e-01,-4.244050383567810059e-01,2.531412430107593536e-02,-7.236431837081909180e-01,-1.800000071525573730e-01,9.652179479598999023e-01,-2.999999932944774628e-02,-9.668613672256469727e-01,2.372122704982757568e-01,1.226706981658935547e+00,-2.999999932944774628e-02
-6.161475926637649536e-02,-1.014861743897199631e-02,3.060684204101562500e-01,-1.396302226930856705e-02,-8.614511042833328247e-02,1.230756193399429321e-01,9.885526895523071289e-01,-1.901436597108840942e-02,-6.078559160232543945e-01,1.339580655097961426e+00,7.482616901397705078e-01,-1.291864514350891113e-01,-5.748981833457946777e-01,1.525012612342834473e+00,6.514105796813964844e-01,9.288001060485839844e-02,1.311450153589248657e-01,-1.263373345136642456e-01,4.597408324480056763e-02,3.576810061931610107e-01,-4.449653625488281250e-01,3.911789506673812866e-02,-7.190897464752197266e-01,-1.800000071525573730e-01,9.622532129287719727e-01,-2.999999932944774628e-02,-9.670044183731079102e-01,2.485178261995315552e-01,1.227765917778015137e+00,-2.999999932944774628e-02
