0.000000000000000000e+00,0.000000000000000000e+00,2.269146740436553955e-01,8.326672684688674053e-17,8.086067020320679660e-17,8.560517967346395062e-17,1.000000000000000000e+00,-4.321347773075103760e-01,5.175855383276939392e-02,-2.385624125599861145e-02,7.932917475700378418e-01,-3.617745637893676758e-01,-5.698736384510993958e-02,-4.321857690811157227e-01,-5.139752477407455444e-02,2.369322255253791809e-02,7.934001684188842773e-01,-3.618234395980834961e-01,5.659134313464164734e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.563557351706549525e-06,-1.592205022461712360e-03,2.269151210784912109e-01,4.857225732735059864e-17,1.090298824472265269e-16,6.258711888883244272e-17,1.000000000000000000e+00,-4.309419393539428711e-01,5.957331135869026184e-02,-2.736648730933666229e-02,7.907579541206359863e-01,-3.606314361095428467e-01,-6.555164605379104614e-02,-4.332000613212585449e-01,-4.358863830566406250e-02,2.015062794089317322e-02,7.955573201179504395e-01,-3.627965152263641357e-01,4.801832884550094604e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.220228452642913908e-05,-5.278853233903646469e-03,2.269164770841598511e-01,5.551115123125782702e-17,-1.961228291704283531e-16,3.844235870056490604e-17,1.000000000000000000e+00,-4.273833334445953369e-01,7.829795777797698975e-02,-3.560992702841758728e-02,7.832171916961669922e-01,-3.572287857532501221e-01,-8.600025624036788940e-02,-4.349433481693267822e-01,-2.492359094321727753e-02,1.157822646200656891e-02,7.992701530456542969e-01,-3.644710779190063477e-01,2.748113870620727539e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.860930857830680907e-05,-9.745748713612556458e-03,2.269185632467269897e-01,4.163336342344337027e-17,-5.542632220507928893e-17,-3.067702078844012846e-18,1.000000000000000000e+00,-4.217233955860137939e-01,1.009621173143386841e-01,-4.518807306885719299e-02,7.712798118591308594e-01,-3.518399000167846680e-01,-1.105819493532180786e-01,-4.357797801494598389e-01,-2.416883362457156181e-03,1.125384238548576832e-03,8.010539412498474121e-01,-3.652755320072174072e-01,2.666048007085919380e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.264949039788916707e-05,-1.542422454804182053e-02,2.269219458103179932e-01,9.714451465470119729e-17,-3.063167929675334052e-17,3.956525307338319090e-17,1.000000000000000000e+00,-4.122507870197296143e-01,1.298971772193908691e-01,-5.658522620797157288e-02,7.514527440071105957e-01,-3.428832590579986572e-01,-1.416231989860534668e-01,-4.348557591438293457e-01,2.618322893977165222e-02,-1.216041576117277145e-02,7.990834116935729980e-01,-3.643868565559387207e-01,-2.886872552335262299e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.285263424506410956e-04,-1.917066052556037903e-02,2.269245982170104980e-01,1.110223024625156540e-16,5.111938466141778613e-17,5.636165171963994965e-17,1.000000000000000000e+00,-4.044964015483856201e-01,1.490949690341949463e-01,-6.350634992122650146e-02,7.353597879409790039e-01,-3.356080055236816406e-01,-1.619642823934555054e-01,-4.330197274684906006e-01,4.507734254002571106e-02,-2.082832902669906616e-02,7.951736450195312500e-01,-3.626234233379364014e-01,-4.965372383594512939e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.646205782890319824e-04,-2.244411967694759369e-02,2.269271761178970337e-01,6.938893903907228378e-17,-9.288916009403850129e-17,1.031062766446117851e-16,1.000000000000000000e+00,-3.966600298881530762e-01,1.659476310014724731e-01,-6.908042728900909424e-02,7.192191481590270996e-01,-3.283064663410186768e-01,-1.796296834945678711e-01,-4.306027889251708984e-01,6.161090731620788574e-02,-2.827558107674121857e-02,7.900381088256835938e-01,-3.603066802024841309e-01,-6.778200715780258179e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.104567975038662553e-04,-2.609382756054401398e-02,2.269303351640701294e-01,8.326672684688674053e-17,-1.722626124954341575e-16,4.903429725646556842e-17,1.000000000000000000e+00,-3.866598606109619141e-01,1.848303526639938354e-01,-7.468780875205993652e-02,6.987954378128051758e-01,-3.190607428550720215e-01,-1.991904526948928833e-01,-4.476392865180969238e-01,7.567923516035079956e-02,-3.628653287887573242e-02,8.201472759246826172e-01,-3.738818764686584473e-01,-8.391390740871429443e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.419948286842554808e-04,-2.835292182862758636e-02,2.269324362277984619e-01,9.714451465470119729e-17,4.715583295108419660e-17,8.175422378811107922e-17,1.000000000000000000e+00,-3.797480463981628418e-01,1.965717226266860962e-01,-7.779422402381896973e-02,6.847897768020629883e-01,-3.127163648605346680e-01,-2.112207412719726562e-01,-4.996115565299987793e-01,7.485581934452056885e-02,-4.079537838697433472e-02,9.142748117446899414e-01,-4.161910712718963623e-01,-8.523230999708175659e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.707279636524617672e-04,-3.026622720062732697e-02,2.269342839717864990e-01,8.326672684688674053e-17,-2.413677458663394975e-17,-3.409971011549826393e-17,1.000000000000000000e+00,-3.734277784824371338e-01,2.065518051385879517e-01,-8.018293231725692749e-02,6.720598340034484863e-01,-3.069470226764678955e-01,-2.213621884584426880e-01,-5.693132877349853516e-01,6.712198257446289062e-02,-4.289949312806129456e-02,1.040397047996520996e+00,-4.725241959095001221e-01,-7.964271306991577148e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.037607239093631506e-04,-3.232014924287796021e-02,2.269363552331924438e-01,6.938893903907228378e-17,-1.175090263563768954e-16,4.916897549507900217e-17,1.000000000000000000e+00,-3.661342859268188477e-01,2.173039317131042480e-01,-8.247750252485275269e-02,6.574590206146240234e-01,-3.003265261650085449e-01,-2.321983575820922852e-01,-6.634100079536437988e-01,5.295325443148612976e-02,-4.134447127580642700e-02,1.209614276885986328e+00,-5.472993850708007812e-01,-6.717003881931304932e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.233111929148435593e-04,-3.347091004252433777e-02,2.269375473260879517e-01,1.110223024625156540e-16,1.036385045030631044e-16,6.831179106285063156e-17,1.000000000000000000e+00,-3.618040084838867188e-01,2.233459651470184326e-01,-8.363183587789535522e-02,6.488345265388488770e-01,-2.964143455028533936e-01,-2.382455915212631226e-01,-7.207257747650146484e-01,4.445834085345268250e-02,-3.901743143796920776e-02,1.311711072921752930e+00,-5.918529033660888672e-01,-5.914305523037910461e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.372207866050302982e-04,-3.426288440823554993e-02,2.269383966922760010e-01,5.551115123125782702e-17,-2.296439727695600772e-16,4.892230692769323911e-17,1.000000000000000000e+00,-3.587172627449035645e-01,2.275115996599197388e-01,-8.436823636293411255e-02,6.427065134048461914e-01,-2.936339080333709717e-01,-2.423968464136123657e-01,-7.586110234260559082e-01,4.099376499652862549e-02,-3.882395103573799133e-02,1.378562331199645996e+00,-6.207472681999206543e-01,-5.645301565527915955e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
