5.137284472584724426e-02,-1.071339286863803864e-02,4.264904856681823730e-01,-1.132000237703323364e-02,-2.757107838988304138e-02,-1.525836735963821411e-01,9.878410100936889648e-01,4.535248130559921265e-02,-5.354668572545051575e-02,-1.421782128491484575e-18,0.000000000000000000e+00,-6.065997108817100525e-02,2.648471593856811523e-01,4.797280579805374146e-02,0.000000000000000000e+00,3.972524031996726990e-02,-1.388221681118011475e-01,-4.127059131860733032e-02,-2.999999932944774628e-02,2.842365577816963196e-02,-1.800000071525573730e-01,-3.161305189132690430e-01,-2.999999932944774628e-02
5.383047834038734436e-02,-1.007219124585390091e-02,4.260867834091186523e-01,-1.433557178825139999e-02,-2.954946085810661316e-02,-1.556302756071090698e-01,9.872692227363586426e-01,5.694675818085670471e-02,-4.701879248023033142e-02,7.307705925096526322e-19,0.000000000000000000e+00,-7.280345261096954346e-02,2.732430398464202881e-01,5.609894543886184692e-02,0.000000000000000000e+00,2.916701138019561768e-02,-1.339403986930847168e-01,-3.918642923235893250e-02,-2.999999932944774628e-02,2.145961113274097443e-02,-1.800000071525573730e-01,-3.215287327766418457e-01,-2.999999932944774628e-02
5.540318787097930908e-02,-9.630792774260044098e-03,4.259309470653533936e-01,-1.625874452292919159e-02,-3.075464256107807159e-02,-1.575735807418823242e-01,9.868943095207214355e-01,6.539642810821533203e-02,-4.210363328456878662e-02,-1.823887962540888745e-18,0.000000000000000000e+00,-8.171319961547851562e-02,2.794715762138366699e-01,6.282319128513336182e-02,0.000000000000000000e+00,2.167211286723613739e-02,-1.308792829513549805e-01,-3.709983825683593750e-02,-2.999999932944774628e-02,1.675102859735488892e-02,-1.800000071525573730e-01,-3.243481516838073730e-01,-2.999999932944774628e-02
5.583614483475685120e-02,-9.283307939767837524e-03,4.257972836494445801e-01,-1.708810590207576752e-02,-3.081647120416164398e-02,-1.581925600767135620e-01,9.867793321609497070e-01,6.868316978216171265e-02,-4.049796983599662781e-02,-2.873895522479216706e-18,0.000000000000000000e+00,-8.648330718278884888e-02,2.826410531997680664e-01,6.825964152812957764e-02,0.000000000000000000e+00,1.728219352662563324e-02,-1.298443824052810669e-01,-3.295713290572166443e-02,-2.999999932944774628e-02,1.533730886876583099e-02,-1.800000071525573730e-01,-3.243069350719451904e-01,-2.999999932944774628e-02
5.577604100108146667e-02,-9.164192713797092438e-03,4.259374141693115234e-01,-1.716333441436290741e-02,-2.946385927498340607e-02,-1.576187759637832642e-01,9.869111776351928711e-01,6.803308427333831787e-02,-4.220246151089668274e-02,3.331236303157758086e-20,0.000000000000000000e+00,-8.716955035924911499e-02,2.824750840663909912e-01,6.926058977842330933e-02,0.000000000000000000e+00,1.671652123332023621e-02,-1.304429024457931519e-01,-2.845460362732410431e-02,-2.999999932944774628e-02,1.544694509357213974e-02,-1.800000071525573730e-01,-3.206696510314941406e-01,-2.999999932944774628e-02
5.596706271171569824e-02,-9.393267333507537842e-03,4.264675676822662354e-01,-1.711605861783027649e-02,-2.696705609560012817e-02,-1.564151942729949951e-01,9.871748089790344238e-01,6.581583619117736816e-02,-4.568763449788093567e-02,5.688620334200677683e-18,0.000000000000000000e+00,-8.486150205135345459e-02,2.789611220359802246e-01,6.665746867656707764e-02,0.000000000000000000e+00,1.906483806669712067e-02,-1.314886510372161865e-01,-2.513048052787780762e-02,-2.999999932944774628e-02,1.856623403728008270e-02,-1.800000071525573730e-01,-3.193081617355346680e-01,-2.999999932944774628e-02
5.685860663652420044e-02,-1.002380996942520142e-02,4.273216426372528076e-01,-1.722913794219493866e-02,-2.380816452205181122e-02,-1.548760980367660522e-01,9.874966740608215332e-01,6.369722634553909302e-02,-4.901943728327751160e-02,-8.685737643809468710e-20,0.000000000000000000e+00,-8.213835209608078003e-02,2.741749584674835205e-01,6.138397380709648132e-02,0.000000000000000000e+00,2.244547195732593536e-02,-1.325565427541732788e-01,-2.340725623071193695e-02,-2.999999932944774628e-02,2.358923852443695068e-02,-1.800000071525573730e-01,-3.215506970882415771e-01,-2.999999932944774628e-02
5.834247544407844543e-02,-1.093266252428293228e-02,4.286426901817321777e-01,-1.739341020584106445e-02,-1.980009116232395172e-02,-1.526463031768798828e-01,9.879294037818908691e-01,6.089587137103080750e-02,-5.389046669006347656e-02,3.071136119157026740e-18,0.000000000000000000e+00,-7.926027476787567139e-02,2.670421302318572998e-01,5.804165080189704895e-02,0.000000000000000000e+00,2.925375103950500488e-02,-1.340332478284835815e-01,-2.547892928123474121e-02,-2.999999932944774628e-02,3.134803473949432373e-02,-1.800000071525573730e-01,-3.274357318878173828e-01,-2.999999932944774628e-02
6.002647429704666138e-02,-1.213322207331657410e-02,4.302354753017425537e-01,-1.731428317725658417e-02,-1.505525130778551102e-02,-1.498615145683288574e-01,9.884407520294189453e-01,5.849995836615562439e-02,-5.970531702041625977e-02,-2.153535359870061919e-18,0.000000000000000000e+00,-7.677534967660903931e-02,2.588086724281311035e-01,5.633903294801712036e-02,0.000000000000000000e+00,3.741599991917610168e-02,-1.359138339757919312e-01,-2.859762310981750488e-02,-2.999999932944774628e-02,4.381541535258293152e-02,-1.800000071525573730e-01,-3.373301625251770020e-01,-2.999999932944774628e-02
6.141496449708938599e-02,-1.365654356777667999e-02,4.320042729377746582e-01,-1.707567274570465088e-02,-9.153549559414386749e-03,-1.459853947162628174e-01,9.890969991683959961e-01,5.495758354663848877e-02,-6.807547807693481445e-02,2.488188440676099740e-18,0.000000000000000000e+00,-7.467118650674819946e-02,2.500981688499450684e-01,5.291654169559478760e-02,0.000000000000000000e+00,4.335312172770500183e-02,-1.383394449949264526e-01,-2.459719032049179077e-02,-2.999999932944774628e-02,5.353989824652671814e-02,-1.800000071525573730e-01,-3.400000929832458496e-01,-2.999999932944774628e-02
